age,businesstravel,department,distancefromhome,education,educationfield,employeeid,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,percentsalaryhike,stockoptionlevel,trainingtimeslastyear,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement
32,Travel_Frequently,Research & Development,17,4,Other,1473,4,Sales Executive,Married,193280,1.0,15,3,2,0,3,2.0,2.0,1.0,3
38,Non-Travel,Research & Development,2,5,Life Sciences,1474,3,Human Resources,Married,83210,3.0,11,3,5,7,5,4.0,4.0,3.0,2
32,Travel_Rarely,Research & Development,10,1,Medical,1475,1,Sales Executive,Single,23420,4.0,12,2,2,0,4,4.0,1.0,3.0,3
46,Travel_Rarely,Research & Development,8,3,Life Sciences,1476,4,Research Director,Married,40710,3.0,13,0,5,7,7,3.0,2.0,2.0,3
28,Travel_Rarely,Research & Development,11,2,Medical,1477,2,Sales Executive,Single,58130,2.0,20,1,2,0,0,3.0,3.0,1.0,3
29,Travel_Rarely,Research & Development,18,3,Life Sciences,1478,2,Sales Executive,Married,31430,2.0,22,3,2,0,0,1.0,2.0,3.0,3
31,Travel_Rarely,Research & Development,1,3,Life Sciences,1479,3,Laboratory Technician,Married,20440,0.0,21,0,2,7,8,2.0,4.0,3.0,3
25,Non-Travel,Research & Development,7,4,Medical,1480,4,Laboratory Technician,Divorced,134640,1.0,13,1,2,1,5,2.0,1.0,3.0,3
45,Travel_Rarely,Research & Development,17,2,Medical,1481,2,Laboratory Technician,Married,79910,0.0,13,2,2,4,10,3.0,4.0,3.0,2
36,Travel_Rarely,Research & Development,28,1,Life Sciences,1482,1,Laboratory Technician,Married,33770,0.0,12,2,2,10,11,4.0,4.0,3.0,3
55,Travel_Rarely,Research & Development,14,4,Life Sciences,1483,1,Sales Executive,Single,55380,0.0,17,0,2,4,13,4.0,1.0,3.0,3
47,Non-Travel,Research & Development,1,1,Medical,1484,1,Research Scientist,Married,57620,1.0,11,2,4,9,9,1.0,2.0,2.0,2
28,Travel_Rarely,Research & Development,1,3,Life Sciences,1485,1,Manufacturing Director,Married,25920,1.0,14,0,2,0,4,4.0,4.0,2.0,3
37,Travel_Rarely,Research & Development,1,3,Life Sciences,1486,2,Healthcare Representative,Married,53460,4.0,11,0,2,0,1,3.0,4.0,4.0,3
21,Travel_Rarely,Research & Development,3,2,Life Sciences,1487,1,Laboratory Technician,Single,42130,1.0,12,3,3,1,0,4.0,3.0,4.0,2
37,Non-Travel,Research & Development,1,3,Medical,1488,2,Sales Executive,Divorced,41270,2.0,13,1,2,0,2,1.0,4.0,3.0,3
35,Travel_Rarely,Sales,7,4,Life Sciences,1489,1,Sales Representative,Divorced,24380,7.0,16,0,5,6,2,2.0,2.0,2.0,2
38,Travel_Rarely,Research & Development,8,3,Life Sciences,1490,1,Manager,Divorced,68700,1.0,11,1,5,7,7,1.0,1.0,3.0,3
26,Travel_Frequently,Research & Development,1,4,Other,1491,2,Laboratory Technician,Divorced,104470,1.0,18,0,3,1,4,3.0,2.0,1.0,3
50,Travel_Rarely,Sales,8,4,Life Sciences,1492,1,Research Scientist,Divorced,96670,3.0,23,0,2,1,6,1.0,2.0,2.0,2
53,Travel_Rarely,Research & Development,11,4,Life Sciences,1493,2,Research Scientist,Married,21480,3.0,11,0,2,1,3,3.0,3.0,2.0,3
42,Travel_Rarely,Research & Development,4,4,Life Sciences,1494,1,Manufacturing Director,Married,89260,1.0,14,0,4,11,6,2.0,3.0,3.0,1
29,Travel_Frequently,Research & Development,16,4,Medical,1495,1,Laboratory Technician,Single,65130,1.0,11,1,2,0,9,2.0,4.0,2.0,3
55,Travel_Rarely,Research & Development,1,4,Other,1496,1,Research Scientist,Married,67990,3.0,11,0,2,0,8,2.0,4.0,3.0,3
26,Travel_Frequently,Research & Development,9,3,Life Sciences,1497,1,Manager,Married,162910,1.0,22,0,3,3,3,1.0,1.0,3.0,3
37,Travel_Rarely,Sales,5,1,Marketing,1498,1,Research Scientist,Single,27050,1.0,11,0,2,5,7,4.0,4.0,3.0,3
44,Travel_Frequently,Research & Development,1,2,Medical,1499,2,Research Scientist,Divorced,103330,3.0,14,1,2,0,0,4.0,3.0,1.0,2
38,Travel_Rarely,Sales,2,3,Marketing,1500,1,Manager,Divorced,44480,9.0,12,0,3,1,2,4.0,4.0,3.0,2
26,Travel_Rarely,Research & Development,4,3,Medical,1501,3,Research Scientist,Divorced,68540,2.0,11,0,5,0,2,1.0,2.0,3.0,2
28,Travel_Rarely,Research & Development,7,3,Other,1502,1,Human Resources,Single,96370,1.0,13,0,6,0,2,4.0,4.0,3.0,2
49,Travel_Frequently,Research & Development,1,1,Medical,1503,2,Research Scientist,Single,35910,9.0,13,0,2,1,2,3.0,1.0,3.0,3
36,Travel_Rarely,Sales,5,3,Technical Degree,1504,3,Sales Executive,Single,54050,4.0,14,0,2,7,7,3.0,2.0,3.0,3
31,Travel_Frequently,Research & Development,9,4,Medical,1505,1,Sales Executive,Divorced,46840,1.0,16,1,4,2,2,4.0,2.0,2.0,3
26,Travel_Rarely,Research & Development,8,3,Medical,1506,2,Manager,Single,157870,1.0,12,2,5,7,4,4.0,4.0,3.0,3
37,Travel_Frequently,Sales,9,1,Marketing,1507,1,Laboratory Technician,Married,15140,1.0,14,0,3,1,2,2.0,4.0,2.0,3
42,Travel_Frequently,Sales,2,2,Marketing,1508,3,Research Director,Married,29560,5.0,13,0,2,4,8,3.0,2.0,4.0,3
18,Travel_Rarely,Research & Development,1,4,Life Sciences,1509,1,Sales Executive,Single,23350,1.0,14,2,3,0,0,3.0,3.0,3.0,2
35,Travel_Rarely,Sales,20,2,Life Sciences,1510,1,Laboratory Technician,Married,51540,0.0,19,0,2,6,9,3.0,2.0,2.0,2
36,Travel_Frequently,Research & Development,8,3,Other,1511,3,Sales Executive,Married,69620,4.0,12,2,2,0,0,3.0,4.0,3.0,2
51,Travel_Rarely,Research & Development,2,3,Life Sciences,1512,2,Laboratory Technician,Divorced,56750,5.0,13,0,2,1,2,4.0,2.0,3.0,2
41,Travel_Rarely,Research & Development,29,1,Life Sciences,1513,1,Laboratory Technician,Single,23790,1.0,12,0,6,0,4,4.0,2.0,3.0,3
18,Travel_Rarely,Sales,7,3,Life Sciences,1514,1,Research Scientist,Single,38120,1.0,15,0,3,0,0,4.0,3.0,3.0,3
28,Travel_Rarely,Research & Development,9,3,Medical,1515,1,Sales Representative,Single,46480,0.0,23,2,2,0,7,2.0,1.0,3.0,2
31,Travel_Rarely,Research & Development,8,1,Technical Degree,1516,1,Manufacturing Director,Married,29360,4.0,12,1,2,7,7,2.0,4.0,2.0,3
39,Travel_Rarely,Sales,5,4,Marketing,1517,2,Human Resources,Divorced,21050,0.0,20,0,3,3,7,3.0,4.0,2.0,3
36,Non-Travel,Research & Development,5,4,Life Sciences,1518,1,Sales Executive,Married,85780,7.0,21,0,4,0,8,2.0,2.0,3.0,3
32,Travel_Rarely,Sales,2,3,Marketing,1519,2,Laboratory Technician,Married,27060,1.0,21,1,4,4,8,4.0,3.0,2.0,3
38,Travel_Rarely,Research & Development,5,2,Life Sciences,1520,3,Research Scientist,Married,63840,3.0,19,2,4,0,1,1.0,2.0,3.0,2
58,Non-Travel,Research & Development,2,3,Life Sciences,1521,2,Manufacturing Director,Divorced,39680,2.0,13,2,3,1,2,4.0,3.0,3.0,2
31,Travel_Rarely,Research & Development,20,1,Technical Degree,1522,3,Research Scientist,Married,99070,2.0,13,1,3,0,3,3.0,4.0,3.0,2
31,Travel_Rarely,Sales,7,4,Marketing,1523,2,Sales Executive,Married,132250,3.0,21,1,2,1,0,1.0,1.0,3.0,3
45,Travel_Frequently,Research & Development,3,1,Medical,1524,1,Sales Executive,Divorced,35400,1.0,13,0,6,9,11,1.0,1.0,3.0,3
31,Travel_Rarely,Sales,16,4,Marketing,1525,2,Research Scientist,Divorced,28040,0.0,19,2,0,2,2,3.0,4.0,1.0,3
33,Travel_Frequently,Research & Development,9,3,Life Sciences,1526,4,Research Director,Married,193920,6.0,12,1,3,8,8,4.0,2.0,3.0,3
39,Travel_Rarely,Sales,1,4,Life Sciences,1527,1,Sales Executive,Married,196650,1.0,22,1,6,11,10,3.0,1.0,3.0,3
43,Travel_Frequently,Research & Development,7,4,Medical,1528,4,Research Scientist,Single,24390,0.0,15,0,2,1,7,3.0,4.0,3.0,3
49,Travel_Rarely,Research & Development,1,3,Life Sciences,1529,3,Manufacturing Director,Single,73140,7.0,22,0,2,0,7,3.0,3.0,3.0,3
52,Travel_Rarely,Research & Development,7,1,Life Sciences,1530,2,Research Scientist,Married,47740,2.0,18,1,2,7,7,3.0,2.0,2.0,3
27,Travel_Rarely,Research & Development,15,4,Medical,1531,3,Research Scientist,Single,39020,1.0,22,0,2,1,2,3.0,2.0,2.0,3
32,Travel_Rarely,Research & Development,1,3,Life Sciences,1532,3,Research Scientist,Married,26620,1.0,11,1,6,11,9,3.0,2.0,3.0,4
27,Travel_Rarely,Research & Development,13,2,Medical,1533,4,Research Director,Single,28560,1.0,12,2,5,0,4,4.0,3.0,3.0,4
31,Travel_Rarely,Sales,24,3,Life Sciences,1534,2,Healthcare Representative,Divorced,10810,4.0,11,3,4,1,7,4.0,4.0,3.0,4
32,Travel_Rarely,Research & Development,7,3,Technical Degree,1535,2,Healthcare Representative,Single,24720,7.0,13,0,2,0,7,1.0,4.0,2.0,3
28,Travel_Rarely,Research & Development,9,4,Medical,1536,1,Sales Executive,Married,56730,5.0,14,1,4,2,2,1.0,4.0,2.0,2
30,Travel_Rarely,Research & Development,13,3,Life Sciences,1537,4,Research Director,Married,41970,1.0,13,0,3,1,9,4.0,4.0,3.0,3
31,Travel_Frequently,Research & Development,2,1,Life Sciences,1538,1,Manager,Married,97130,1.0,17,0,5,8,9,3.0,3.0,3.0,2
39,Travel_Frequently,Research & Development,19,4,Medical,1539,1,Research Scientist,Married,20620,1.0,13,0,4,13,3,3.0,4.0,3.0,3
39,Travel_Rarely,Research & Development,1,1,Medical,1540,1,Laboratory Technician,Married,42840,4.0,17,1,0,0,0,4.0,3.0,2.0,3
33,Travel_Frequently,Sales,4,2,Life Sciences,1541,4,Research Scientist,Single,47880,3.0,11,1,0,0,1,2.0,4.0,2.0,3
47,Travel_Rarely,Research & Development,4,3,Life Sciences,1542,2,Healthcare Representative,Married,59060,4.0,23,0,4,1,1,4.0,3.0,3.0,4
43,Travel_Frequently,Research & Development,14,3,Medical,1543,5,Research Director,Divorced,38860,1.0,17,2,2,0,0,3.0,3.0,4.0,3
27,Non-Travel,Research & Development,2,3,Life Sciences,1544,1,Research Director,Married,168230,0.0,17,0,3,1,4,3.0,2.0,3.0,3
54,Travel_Frequently,Research & Development,1,4,Life Sciences,1545,2,Research Scientist,Single,29330,3.0,12,2,2,0,3,4.0,3.0,2.0,3
43,Travel_Rarely,Research & Development,7,2,Life Sciences,1546,2,Manager,Married,65000,8.0,23,0,3,0,0,3.0,1.0,2.0,3
45,Travel_Rarely,Sales,3,1,Marketing,1547,1,Sales Executive,Married,171740,9.0,14,1,6,9,8,4.0,4.0,3.0,3
40,Travel_Rarely,Research & Development,2,4,Other,1548,4,Research Scientist,Married,50330,2.0,14,2,6,0,2,2.0,4.0,2.0,3
29,Travel_Rarely,Research & Development,29,3,Medical,1549,1,Research Scientist,Married,23070,1.0,13,1,0,0,7,2.0,1.0,2.0,3
29,Travel_Rarely,Human Resources,8,3,Medical,1550,3,Sales Representative,Single,25870,0.0,22,2,3,2,2,2.0,4.0,3.0,3
30,Travel_Rarely,Research & Development,10,3,Life Sciences,1551,2,Research Scientist,Divorced,55070,1.0,12,2,2,1,2,4.0,3.0,3.0,2
27,Travel_Rarely,Research & Development,11,2,Medical,1552,1,Manager,Married,43930,1.0,18,1,2,0,7,2.0,2.0,3.0,2
37,Travel_Rarely,Sales,1,4,Life Sciences,1553,2,Healthcare Representative,Divorced,133480,7.0,14,0,4,0,4,4.0,4.0,2.0,3
38,Travel_Rarely,Research & Development,28,4,Medical,1554,1,Laboratory Technician,Divorced,65830,0.0,12,0,1,2,9,3.0,4.0,3.0,3
31,Travel_Rarely,Research & Development,6,3,Medical,1555,3,Manager,Single,81030,1.0,15,1,5,4,10,3.0,4.0,2.0,3
29,Travel_Rarely,Research & Development,3,4,Life Sciences,1556,3,Sales Executive,Divorced,39780,1.0,11,0,0,1,7,4.0,2.0,3.0,3
35,Travel_Rarely,Sales,16,2,Technical Degree,1557,3,Manager,Single,25440,0.0,13,1,3,0,13,3.0,2.0,3.0,4
23,Travel_Rarely,Research & Development,20,4,Life Sciences,1558,1,Manufacturing Director,Divorced,53990,1.0,23,0,2,0,2,3.0,4.0,2.0,2
41,Travel_Rarely,Research & Development,9,2,Life Sciences,1559,1,Laboratory Technician,Single,54870,6.0,19,2,0,1,2,4.0,2.0,3.0,3
47,Travel_Frequently,Sales,1,3,Medical,1560,2,Laboratory Technician,Single,68340,3.0,16,1,2,0,0,2.0,3.0,3.0,4
42,Travel_Rarely,Research & Development,3,4,Life Sciences,1561,1,Manager,Single,10910,2.0,22,0,0,0,0,1.0,4.0,3.0,1
29,Non-Travel,Sales,22,4,Marketing,1562,2,Human Resources,Married,57360,1.0,22,0,1,0,2,4.0,3.0,2.0,2
42,Travel_Rarely,Sales,7,4,Medical,1563,3,Research Scientist,Divorced,22260,0.0,12,1,3,1,0,3.0,3.0,3.0,2
32,Travel_Rarely,Research & Development,2,3,Medical,1564,2,Research Scientist,Married,57470,1.0,13,0,0,0,7,3.0,2.0,3.0,3
48,Travel_Rarely,Sales,13,4,Medical,1565,4,Sales Executive,Married,98540,3.0,16,1,2,0,0,1.0,3.0,1.0,2
37,Travel_Rarely,Research & Development,8,5,Technical Degree,1566,2,Manufacturing Director,Divorced,54670,4.0,12,0,2,6,7,3.0,1.0,3.0,3
30,Non-Travel,Sales,25,4,Other,1567,1,Healthcare Representative,Married,53800,7.0,21,1,0,2,2,4.0,3.0,4.0,3
26,Travel_Rarely,Sales,28,3,Medical,1568,5,Laboratory Technician,Married,51510,1.0,15,3,3,7,7,3.0,3.0,3.0,3
42,Travel_Rarely,Sales,2,2,Medical,1569,1,Laboratory Technician,Single,21330,3.0,13,2,2,0,0,1.0,4.0,3.0,3
21,Travel_Frequently,Research & Development,9,3,Medical,1570,4,Manufacturing Director,Single,178750,1.0,12,0,5,1,2,1.0,2.0,3.0,2
36,Non-Travel,Human Resources,28,3,Human Resources,1571,2,Laboratory Technician,Single,24320,4.0,22,0,4,0,0,4.0,4.0,3.0,1
36,Travel_Frequently,Research & Development,6,3,Life Sciences,1572,2,Research Scientist,Married,47710,4.0,13,1,2,1,12,1.0,4.0,3.0,3
57,Travel_Rarely,Research & Development,21,4,Life Sciences,1573,5,Research Scientist,Married,191610,2.0,18,0,2,1,2,4.0,3.0,3.0,1
40,Travel_Rarely,Research & Development,8,3,Other,1574,2,Sales Executive,Married,50870,3.0,14,1,3,1,7,4.0,3.0,3.0,3
21,Non-Travel,Research & Development,1,5,Life Sciences,1575,2,Manager,Single,28630,1.0,14,0,2,2,2,1.0,4.0,2.0,1
33,Travel_Rarely,Human Resources,28,2,Human Resources,1576,5,Manager,Single,55610,1.0,21,1,3,0,0,4.0,3.0,3.0,1
37,Travel_Rarely,Research & Development,5,3,Life Sciences,1577,4,Research Scientist,Married,21440,6.0,19,0,3,0,3,3.0,1.0,3.0,4
46,Non-Travel,Sales,2,4,Marketing,1578,2,Laboratory Technician,Married,30650,2.0,11,0,3,0,0,3.0,3.0,4.0,3
41,Travel_Frequently,Research & Development,16,1,Medical,1579,1,Research Scientist,Single,28100,1.0,11,0,3,7,7,1.0,2.0,3.0,4
50,Travel_Rarely,Research & Development,9,3,Medical,1580,3,Laboratory Technician,Single,98880,6.0,15,0,2,1,3,4.0,4.0,3.0,3
40,Travel_Rarely,Research & Development,8,3,Medical,1581,1,Healthcare Representative,Married,86280,2.0,20,0,2,1,0,3.0,3.0,3.0,2
31,Travel_Rarely,Research & Development,1,3,Life Sciences,1582,4,Human Resources,Single,28670,0.0,24,0,5,2,2,3.0,2.0,3.0,3
21,Travel_Rarely,Human Resources,10,2,Human Resources,1583,1,Laboratory Technician,Single,53730,1.0,12,1,2,0,0,3.0,2.0,3.0,3
29,Travel_Rarely,Research & Development,1,3,Life Sciences,1584,2,Research Director,Single,66670,9.0,12,1,6,1,2,4.0,4.0,3.0,4
35,Travel_Rarely,Research & Development,29,3,Life Sciences,1585,3,Sales Executive,Single,50030,9.0,15,0,2,0,0,3.0,2.0,3.0,3
27,Travel_Rarely,Sales,2,3,Life Sciences,1586,1,Sales Executive,Divorced,23670,1.0,12,1,2,0,4,4.0,2.0,3.0,3
28,Travel_Rarely,Research & Development,2,2,Medical,1587,3,Manager,Single,28580,1.0,12,0,2,0,7,2.0,4.0,3.0,2
49,Travel_Rarely,Sales,2,3,Technical Degree,1588,2,Manufacturing Director,Single,52040,8.0,14,1,3,0,0,2.0,3.0,3.0,3
51,Travel_Rarely,Research & Development,1,2,Life Sciences,1589,1,Sales Executive,Married,41050,4.0,22,1,2,0,7,3.0,4.0,2.0,3
36,Travel_Rarely,Sales,15,2,Life Sciences,1590,1,Sales Executive,Married,96790,4.0,12,0,1,2,2,4.0,3.0,3.0,3
34,Non-Travel,Research & Development,7,3,Life Sciences,1591,1,Sales Representative,Single,56170,8.0,25,1,3,0,4,1.0,4.0,2.0,3
55,Travel_Rarely,Sales,26,3,Marketing,1592,1,Laboratory Technician,Single,104480,2.0,13,0,3,1,2,3.0,4.0,3.0,3
24,Travel_Rarely,Research & Development,1,3,Life Sciences,1593,5,Manager,Divorced,28970,1.0,18,3,4,0,3,4.0,3.0,4.0,3
30,Travel_Rarely,Research & Development,3,3,Life Sciences,1594,2,Manager,Married,59680,1.0,13,0,3,0,0,3.0,2.0,3.0,3
26,Travel_Frequently,Sales,14,3,Life Sciences,1595,2,Manager,Single,75100,0.0,18,3,3,0,4,3.0,1.0,3.0,3
22,Travel_Rarely,Research & Development,16,5,Other,1596,1,Research Scientist,Married,29910,1.0,19,2,3,1,2,1.0,2.0,3.0,2
36,Travel_Rarely,Research & Development,1,3,Medical,1597,5,Healthcare Representative,Married,196360,1.0,12,1,3,9,0,2.0,3.0,3.0,3
30,Travel_Frequently,Sales,3,2,Marketing,1598,3,Research Scientist,Single,11290,9.0,19,0,2,0,0,3.0,4.0,3.0,2
37,Travel_Rarely,Research & Development,10,1,Technical Degree,1599,1,Sales Executive,Divorced,133410,1.0,14,1,3,12,17,4.0,1.0,2.0,3
40,Travel_Rarely,Research & Development,6,2,Medical,1600,3,Research Scientist,Divorced,43320,7.0,14,2,3,1,3,4.0,2.0,3.0,2
42,Travel_Rarely,Research & Development,2,3,Medical,1601,4,Manager,Divorced,110310,3.0,12,1,2,1,2,2.0,1.0,3.0,2
37,Travel_Rarely,Sales,9,1,Marketing,1602,3,Sales Executive,Single,44400,2.0,11,1,3,0,1,3.0,2.0,2.0,2
43,Travel_Rarely,Sales,10,2,Life Sciences,1603,1,Sales Executive,Divorced,46170,1.0,11,0,2,3,9,1.0,2.0,3.0,3
40,Travel_Rarely,Sales,6,2,Life Sciences,1604,1,Laboratory Technician,Married,26470,6.0,13,0,2,0,0,2.0,3.0,3.0,2
54,Travel_Rarely,Human Resources,9,3,Life Sciences,1605,2,Manufacturing Director,Married,63230,4.0,23,1,2,1,2,1.0,1.0,2.0,2
34,Non-Travel,Research & Development,28,3,Medical,1606,1,Laboratory Technician,Married,56770,9.0,20,1,3,1,2,3.0,3.0,3.0,3
31,Travel_Rarely,Research & Development,10,4,Life Sciences,1607,3,Sales Executive,Married,21870,1.0,15,1,2,3,12,2.0,1.0,1.0,2
43,Travel_Frequently,Sales,14,3,Life Sciences,1608,1,Manufacturing Director,Married,37480,7.0,14,2,3,1,2,4.0,4.0,3.0,2
43,Travel_Rarely,Sales,27,4,Life Sciences,1609,2,Sales Representative,Divorced,39770,4.0,18,1,3,0,2,3.0,3.0,3.0,3
25,Travel_Rarely,Human Resources,7,2,Human Resources,1610,1,Manufacturing Director,Single,86330,1.0,19,1,2,1,3,2.0,4.0,3.0,4
37,Non-Travel,Research & Development,1,3,Medical,1611,3,Laboratory Technician,Married,20080,3.0,22,0,5,10,7,2.0,3.0,3.0,2
31,Travel_Rarely,Research & Development,24,1,Medical,1612,3,Laboratory Technician,Married,44400,1.0,13,1,2,3,2,4.0,1.0,3.0,3
39,Travel_Frequently,Research & Development,26,4,Technical Degree,1613,1,Sales Executive,Divorced,30670,1.0,20,1,5,1,6,2.0,3.0,3.0,1
56,Travel_Frequently,Research & Development,20,4,Life Sciences,1614,3,Sales Executive,Married,53210,9.0,14,0,1,7,7,3.0,1.0,2.0,3
30,Travel_Rarely,Sales,5,4,Medical,1615,2,Manufacturing Director,Single,54100,0.0,17,1,2,4,4,2.0,3.0,3.0,3
41,Travel_Rarely,Research & Development,7,3,Technical Degree,1616,3,Research Scientist,Married,27820,1.0,14,0,2,0,7,2.0,1.0,3.0,2
28,Travel_Rarely,Research & Development,7,3,Medical,1617,3,Healthcare Representative,Divorced,119570,1.0,13,0,2,1,8,3.0,1.0,3.0,2
25,Travel_Rarely,Research & Development,5,2,Life Sciences,1618,3,Laboratory Technician,Married,26600,5.0,13,0,3,0,2,1.0,1.0,3.0,3
52,Travel_Rarely,Research & Development,26,2,Life Sciences,1619,2,Sales Representative,Married,33750,2.0,21,0,2,0,4,4.0,3.0,3.0,2
45,Travel_Rarely,Research & Development,2,3,Medical,1620,1,Sales Executive,Married,50980,3.0,14,1,4,0,2,1.0,4.0,2.0,3
52,Travel_Rarely,Research & Development,12,3,Medical,1621,2,Research Scientist,Married,48780,2.0,11,1,3,1,4,4.0,4.0,1.0,3
42,Travel_Frequently,Sales,10,3,Marketing,1622,2,Healthcare Representative,Divorced,28370,2.0,13,1,0,0,2,1.0,3.0,3.0,2
30,Travel_Rarely,Sales,25,3,Marketing,1623,1,Sales Executive,Single,24060,2.0,20,1,5,0,2,3.0,4.0,3.0,3
60,Travel_Rarely,Research & Development,10,3,Life Sciences,1624,1,Manufacturing Director,Married,22690,5.0,18,1,4,11,10,1.0,1.0,1.0,3
46,Travel_Rarely,Sales,19,4,Marketing,1625,1,Sales Executive,Divorced,41080,2.0,14,0,5,0,8,3.0,3.0,2.0,2
42,Travel_Frequently,Research & Development,18,4,Technical Degree,1626,4,Sales Executive,Married,132060,0.0,13,2,2,0,4,4.0,4.0,4.0,3
24,Travel_Rarely,Research & Development,27,2,Medical,1627,1,Research Scientist,Single,104220,1.0,17,1,0,1,4,1.0,2.0,3.0,2
34,Travel_Frequently,Research & Development,5,3,Medical,1628,2,Research Scientist,Divorced,137440,0.0,20,1,3,1,0,4.0,3.0,2.0,3
38,Travel_Frequently,Sales,3,3,Marketing,1629,2,Sales Executive,Married,49070,1.0,11,1,3,0,0,4.0,4.0,3.0,3
40,Travel_Rarely,Sales,26,4,Marketing,1630,1,Sales Executive,Married,34820,0.0,18,1,2,1,12,3.0,3.0,3.0,2
26,Travel_Rarely,Research & Development,3,2,Medical,1631,4,Healthcare Representative,Divorced,24360,1.0,24,0,2,0,2,1.0,4.0,1.0,4
30,Non-Travel,Research & Development,15,3,Medical,1632,2,Sales Executive,Married,23800,4.0,18,3,2,1,4,3.0,4.0,1.0,2
29,Travel_Rarely,Research & Development,8,3,Medical,1633,3,Manufacturing Director,Married,194310,1.0,11,0,3,0,7,2.0,3.0,3.0,3
29,Travel_Rarely,Research & Development,19,4,Life Sciences,1634,3,Research Scientist,Married,17900,5.0,16,1,4,1,1,3.0,2.0,4.0,2
19,Travel_Rarely,Research & Development,4,3,Medical,1635,1,Sales Executive,Single,76440,1.0,15,2,2,0,0,1.0,4.0,4.0,3
30,Non-Travel,Research & Development,2,4,Life Sciences,1636,3,Research Scientist,Married,51310,0.0,15,1,2,7,8,3.0,1.0,3.0,3
57,Travel_Rarely,Research & Development,2,2,Life Sciences,1637,4,Research Scientist,Divorced,63060,3.0,12,1,3,0,0,1.0,4.0,2.0,3
50,Travel_Rarely,Sales,10,4,Life Sciences,1638,3,Manager,Married,47870,0.0,12,0,3,15,7,2.0,3.0,3.0,3
30,Non-Travel,Sales,10,2,Life Sciences,1639,3,Laboratory Technician,Single,188800,0.0,22,1,3,6,7,3.0,4.0,2.0,3
60,Travel_Frequently,Research & Development,16,3,Life Sciences,1640,4,Laboratory Technician,Married,23390,4.0,20,0,4,13,11,3.0,1.0,4.0,3
47,Travel_Rarely,Research & Development,1,3,Technical Degree,1641,5,Manufacturing Director,Divorced,135700,5.0,16,2,2,0,4,1.0,4.0,3.0,2
46,Travel_Rarely,Sales,4,1,Technical Degree,1642,1,Laboratory Technician,Married,67120,6.0,21,1,3,0,1,1.0,3.0,1.0,2
35,Travel_Rarely,Research & Development,15,2,Medical,1643,2,Laboratory Technician,Single,54060,0.0,12,1,2,4,3,4.0,3.0,3.0,3
54,Travel_Rarely,Research & Development,2,4,Medical,1644,2,Human Resources,Single,89380,7.0,11,3,2,0,0,3.0,3.0,3.0,3
34,Travel_Rarely,Sales,8,2,Life Sciences,1645,1,Laboratory Technician,Divorced,24390,3.0,11,2,2,5,7,4.0,3.0,3.0,4
46,Travel_Rarely,Research & Development,2,3,Life Sciences,1646,1,Healthcare Representative,Married,88370,2.0,18,0,3,1,2,3.0,4.0,3.0,2
31,Travel_Rarely,Research & Development,7,3,Life Sciences,1647,2,Research Director,Divorced,53430,1.0,14,1,3,0,8,3.0,2.0,4.0,3
33,Travel_Rarely,Research & Development,10,3,Life Sciences,1648,4,Research Director,Married,67280,7.0,22,0,2,7,7,2.0,3.0,4.0,2
33,Travel_Rarely,Sales,5,4,Marketing,1649,2,Research Director,Divorced,66520,7.0,25,0,5,1,3,1.0,4.0,3.0,3
30,Travel_Rarely,Research & Development,2,3,Life Sciences,1650,1,Sales Executive,Single,48500,0.0,12,1,4,1,2,4.0,2.0,3.0,3
35,Travel_Rarely,Research & Development,12,2,Medical,1651,2,Sales Representative,Married,28090,4.0,23,1,2,0,0,4.0,3.0,3.0,1
31,Travel_Frequently,Research & Development,22,2,Medical,1652,2,Sales Executive,Married,56890,3.0,15,2,2,0,0,1.0,3.0,3.0,2
34,Travel_Frequently,Sales,17,1,Marketing,1653,1,Research Director,Divorced,20010,9.0,22,1,5,0,2,2.0,1.0,3.0,4
42,Travel_Frequently,Research & Development,2,4,Medical,1654,1,Research Scientist,Married,29770,4.0,15,3,3,2,0,2.0,3.0,3.0,2
36,Non-Travel,Research & Development,3,4,Medical,1655,1,Research Scientist,Single,40250,1.0,11,0,3,9,7,2.0,4.0,2.0,3
22,Travel_Frequently,Research & Development,7,3,Medical,1656,2,Laboratory Technician,Single,37850,5.0,13,2,2,1,2,3.0,3.0,3.0,3
48,Travel_Rarely,Research & Development,6,3,Medical,1657,1,Laboratory Technician,Married,108540,2.0,14,1,6,6,7,2.0,4.0,3.0,3
